"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"867622352242266112","","","2017-05-25 06:04:23 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[高教工會訊息]淡江秋後算帳，交大帶頭砍半，教育部裝聾作啞？  大專兼任教師怒吼：〈聘任辦法〉假保障，一體適用《勞基法》！ https://t.co/xNswvgXTP1","","","","http://ift.tt/2qYJpQd"
"867604748630978560","","","2017-05-25 04:54:26 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[婦女新知訊息]【大法官釋憲確立同志家庭平等享有權利保障】兌現總統婚姻平權政見 儘速通過民法修正草案 https://t.co/sJcMky7pqW","","","","http://ift.tt/2qYw3DI"
"867604751940288513","","","2017-05-25 04:54:26 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[婦女新知訊息]【投書】蔡英文總統上任一週年 性別政策失分  曾昭媛／婦女新知基金會資深研究員 https://t.co/Q30FopEQVJ","","","","http://ift.tt/2qeeS3G"
"867604745791430656","","","2017-05-25 04:54:25 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[婦女新知訊息]【投書】蔡英文總統上任一週年 性別政策失分 曾昭媛／婦女新知基金會資深研究員 https://t.co/iVZByHMwEF","","","","http://ift.tt/2qejuHg"
"867604742876389376","","","2017-05-25 04:54:24 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[婦女新知訊息]【聲明】欣見廢除通姦罪的曙光出現 婦女新知基金會 2017年5月19日 https://t.co/SS9rOGMpry","","","","http://ift.tt/2qYoBsf"
"867594416172806144","","","2017-05-25 04:13:22 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[護家盟訊息]下一代幸福聯盟發動公投記者會會後新聞稿  同性婚姻應交付公投 https://t.co/KnN91sGBDz","","","","http://ift.tt/2rX20LS"
"867580560742469633","","","2017-05-25 03:18:19 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]海口螢火蟲季用「買」的  保育志工抵制成功全紀錄 https://t.co/fBrh1zlMab","","","","http://ift.tt/2qm7ajj"
"867578083158765568","","","2017-05-25 03:08:28 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]看守台灣：呼籲補強廢清法38條修正案 嚴格管制有害廢棄物輸出 不以鄰為壑 https://t.co/yetmwyDT8W","","","","http://ift.tt/2qiag8W"
"867574736288722944","","","2017-05-25 02:55:10 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","公民監督國會聯盟 just uploaded a video ~ 台灣社運訊息推播 https://t.co/Mawq9bhB9e 新增影片 公民監督國會聯盟 just uploaded a video","","","","http://to.twngo.xyz/2qY9kHZ"
"867574260352659456","","","2017-05-25 02:53:17 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]靈感來自海藻！ 西班牙科學家讓防曬乳再進化  https://t.co/YVaOGHIfh4","","","","http://ift.tt/2rjgQQs"
"867563163847462912","","","2017-05-25 02:09:11 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]流亡藏人展開活動抗議《十七條協議》讓西藏陷入絕境 https://t.co/cEwbvEthOi #China #中國人權","","","","http://ift.tt/2qdy55Q"
"867563160257036288","","","2017-05-25 02:09:10 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]學者：中國高估數字 印度才是世界最多人口國 https://t.co/lbGEx5CDT2 #China #中國人權","","","","http://ift.tt/2qYbWW1"
"867563156410912768","","","2017-05-25 02:09:09 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]港民主派與梁振英就彈劾針鋒相對 https://t.co/ZOiRWZH1js #China #中國人權","","","","http://ift.tt/2qdy2qG"
"867563150081765378","","","2017-05-25 02:09:08 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]禁同婚違憲》保障同性婚姻理由書全文　大法官解釋給你聽 https://t.co/mTFV1JJkvQ #China #中國人權","","","","http://ift.tt/2qYfdVm"
"867546112479170560","","","2017-05-25 01:01:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","也許除了簡單的資安常識外，我們應該來了解一點硬但重要的資訊安全檢查要點。本期「NGO數位資源電子報」送上--- SAFETAG 簡介 https://t.co/8QQYahNiWA","","","","https://medium.twngo.xyz/safetag-%E7%B0%A1%E4%BB%8B-the-security-auditing-framework-and-evaluation-template-for-advocacy-groups-f392dc3a23a7"
"867400745712205824","","","2017-05-24 15:23:47 +0000","<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","Show your support for @NGOnewsTW. Click the link to donate a tweet a day. https://t.co/YVLPpN1bZG ☞https://t.co/2CohkiBcXo","","","","http://mo.nu/r/NGOnewsTW/4408/1?uid=4Fcq,http://justcoz.org"
"867388879900422147","","","2017-05-24 14:36:38 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[台灣基地]【現約篩檢】06/03 護理師現場駐點「抽血」篩檢 https://t.co/rGEFt958SG #LGBITaiwan","","","","http://ift.tt/2qg5jNI"
"867372592449150977","","","2017-05-24 13:31:55 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[高教工會訊息]蔡政府選後跳票！以〈獎助生原則〉掏空學生助理勞動保障  學生勞權團體強烈譴責教育部欲蓋彌彰！ https://t.co/4yUO9PHuCX","","","","http://ift.tt/2rTMCjn"
"867371171339173888","","","2017-05-24 13:26:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SilverWolf2463: Show your support for @NGOnewsTW. Click the link to donate a tweet a day. https://t.co/AZxJK6Cj63 ☞https://t.co/28OtUcb…","867189154433572865","35003386","2017-05-24 01:23:00 +0000","http://mo.nu/r/NGOnewsTW/4408/1?uid=4yjj,http://mo.nu/r/NGOnewsTW/4408/1?uid=4yjj,http://justcoz.org"
"867344864270331905","","","2017-05-24 11:41:44 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[老盟訊息]萬粽飄香表心意 關懷行動遍全台 https://t.co/i8rVPKR6bR","","","","http://ift.tt/2qOFbvZ"
"867337683512721408","","","2017-05-24 11:13:12 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[護家盟訊息]大法官同性婚姻釋憲案記者會聲明稿 https://t.co/8TNbDFQuWW","","","","http://ift.tt/2rTb04u"
"867331133783932929","","","2017-05-24 10:47:11 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[蠻野心足訊息]「核二廠1號機燃料棒護套破損案之管制作業」說明會書面意見 https://t.co/I6pcuw7dA7","","","","http://ift.tt/2qVbEQ0"
"867320130178617344","","","2017-05-24 10:03:27 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[科技濃湯][網二紀錄] 打擊家暴的資料英雄 - NPO如何憑藉數據來解決社會問題？ https://t.co/1PfkxjMa5q #TechSoup","","","","http://ift.tt/2qb2qBJ"
"867319315330195457","","","2017-05-24 10:00:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[經民連訊息]【新聞稿】專利連結有問題，立法院請緩議藥事法修正 https://t.co/SoetZpVYuY","","","","http://ift.tt/2rgD2Ld"
"867309809888108544","","","2017-05-24 09:22:27 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[台南新芽]從過勞之島變成勞動之王 活動紀錄 https://t.co/nPyuS1EVLu","","","","http://ift.tt/2qUWaeQ"
"867309811989454848","","","2017-05-24 09:22:27 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[台南新芽]性暴力 / 性騷擾的迷思 活動紀錄 https://t.co/777DBtesVL","","","","http://ift.tt/2qamd4s"
"867308733164138497","","","2017-05-24 09:18:10 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]被新北樹保委員會拒門外 民團怒批黑箱 https://t.co/F2DkGs85lE","","","","http://ift.tt/2rPmuqy"
"867303207520874498","","","2017-05-24 08:56:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[綠色和平台灣]守護 #為森林發聲 的權利，需要你的力量！ https://t.co/CdLcBP9FoO","","","","http://ift.tt/2qUKKcW"
"867282249540042753","","","2017-05-24 07:32:56 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[主婦聯盟訊息]【徵人】主婦聯盟環境保護基金會，徵求一位工作夥伴！ https://t.co/4PtctEdGiW","","","","http://ift.tt/2qf1x7r"
"867262742322966528","","","2017-05-24 06:15:25 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[崔媽媽基金會]20170522 - 【崔媽媽居住電子報】液晶電視盒  給您在搬運時VIP級防護 https://t.co/6lVxLxGyvF","","","","http://ift.tt/2qTUe8b"
"867254250006511616","","","2017-05-24 05:41:40 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[老盟訊息]擦亮精彩活力人生_樂齡健康活力中心熱情招募中 https://t.co/B5GDuscl75","","","","http://ift.tt/2qizAdZ"
"867231257536716800","","","2017-05-24 04:10:18 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[司改會訊息]台中辦公室—志工招募 https://t.co/SqeYnJYOSj","","","","http://ift.tt/2qiCGP0"
"867209390306230277","","","2017-05-24 02:43:25 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]墨林‧塔特：放過蝙蝠吧！ https://t.co/yc3Vq8x51V","","","","http://ift.tt/2rfath4"
"867203069070761985","","","2017-05-24 02:18:18 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]暖化使苔蘚大爆發 冰封南極正悄悄變綠  https://t.co/9teAY2mDYq","","","","http://ift.tt/2qi8FPu"
"867198392275001345","","","2017-05-24 01:59:43 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]難纏的對手吳敦義　衝擊蔡英文連任 https://t.co/YOXAuT3HLD #China #中國人權","","","","http://ift.tt/2q9eB21"
"867198387531206656","","","2017-05-24 01:59:42 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]林榮基舊金山演講: 中共以黑社會方式管制大陸和香港 https://t.co/n1pyGS2vDR #China #中國人權","","","","http://ift.tt/2qUa40r"
"867198389074755584","","","2017-05-24 01:59:42 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]武漢近百拆遷戶訪民向新書記求助遭驅趕 https://t.co/Lf7SVRJ0fF #China #中國人權","","","","http://ift.tt/2q8VoxH"
"867198390718918662","","","2017-05-24 01:59:42 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]遲夙生律師起訴法院侵害名譽權 數十律師聯署發表嚴正聲明 https://t.co/RrLJYfuTda #China #中國人權","","","","http://ift.tt/2qU5C23"
"867176960354660353","","","2017-05-24 00:34:33 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[親子共學訊息]陪著等著也是一起經歷學習 https://t.co/3Nb0b2js21","","","","http://ift.tt/2reQDm0"
"867083353035599873","","","2017-05-23 18:22:35 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[原促會訊息]【報名】原住民族食農教育規劃工作坊 https://t.co/rvY2SCERce","","","","http://ift.tt/2rQbgkW"
"867038021836722176","","","2017-05-23 15:22:27 +0000","<a href=""http://justcoz.org"" rel=""nofollow"">justcoz</a>","Show your support for @NGOnewsTW. Click the link to donate a tweet a day. https://t.co/YVLPpN1bZG ☞https://t.co/2CohkiBcXo","","","","http://mo.nu/r/NGOnewsTW/4408/1?uid=4Fcq,http://justcoz.org"
"867032121830801413","","","2017-05-23 14:59:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TWNGOxyz 的 glip 社群歡迎NGO／NPO工作者加入，討論數位網路工具的使用、資訊安全操作與社會倡議等相關資訊交流。欲加入者，請email： hello@twngo.xyz 請求加入邀請信。","","","",""
"867011845735010304","","","2017-05-23 13:38:26 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]《修正全國區域計畫》定案  一次看懂三大亮點與二大爭點 https://t.co/vTdyJE2C5X","","","","http://ift.tt/2qRZkzP"
"866994878399565824","","","2017-05-23 12:31:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SAFETAG全名是 The Security Auditing Framework and Evaluation Template for Advocacy Groups ，中文勉強譯作：倡議團體資安稽查框架與評量模版。

https://t.co/Hf0jIc8S9C","","","","http://to.twngo.xyz/2q4J0i5"
"866987358863982594","","","2017-05-23 12:01:08 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[酷兒權益訊息]《9999》播映&amp;映後座談 https://t.co/TcEQQCSe6G","","","","http://ift.tt/2rLQtj2"
"866985393371193344","","","2017-05-23 11:53:20 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[荒野訊息]柯文哲：兩年內將規劃十座以上的自然生態公園，讓台北成為國際級生態城！ https://t.co/QPw3E6qsjT","","","","http://ift.tt/2rM6Igm"
"866949447514808320","","","2017-05-23 09:30:30 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[台語文基金會]【台語sa攏有】帝爺公講啥物?--台灣民俗ê母語危機kap無形文化資產ê教育任務 https://t.co/OhShSr4trK","","","","http://ift.tt/2rLp9lj"
"866949449762955265","","","2017-05-23 09:30:30 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[台語文基金會]【講座】台語人唱台語歌─台語舊歌ê趣味 https://t.co/j8495iQ0QM","","","","http://ift.tt/2rcKkzo"
"866945113129455616","","","2017-05-23 09:13:16 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]花博後留什麼給市民？ 環委建議后里廢軍區開放為森林公園 https://t.co/fBN3ZOEf3G","","","","http://ift.tt/2rLsaC8"
"866943167580471296","","","2017-05-23 09:05:32 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[勞陣訊息]20170523 反對「縮短工時」法案倒退修法 提案立委應懸崖勒馬 https://t.co/P4B5dJFExC","","","","http://ift.tt/2qf3IH1"
"866942746224988160","","","2017-05-23 09:03:52 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[台語文基金會]「民視台灣學堂」ê「講台語當著時」節目 https://t.co/O8xgVcif9a","","","","http://ift.tt/2rOdQYw"
"866927626497269760","","","2017-05-23 08:03:47 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[科技濃湯]【活動紀錄】2017 CEO 交流研討會～想像理想的資訊運用圖像 https://t.co/rTaqsdNxde #TechSoup","","","","http://ift.tt/2rLgwqU"
"866907991278276608","","","2017-05-23 06:45:46 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環盟訊息]【2017環保茶坊】系列講座4–氣候變遷與觀光旅遊下的撒哈拉 https://t.co/G8Ugn5A2yk","","","","http://ift.tt/2qPLpfE"
"866905354516484098","","","2017-05-23 06:35:17 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[司改會訊息]小筆記：「總統府司法改革國是會議」第四分組第四次會議 https://t.co/EHSuUI7TgT","","","","http://ift.tt/2qQYWBD"
"866890054882521088","","","2017-05-23 05:34:29 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[高教工會訊息]50億元，送給校董還是改善高教？「大學轉型及退場條例」問卷調查 https://t.co/IctVM0q7Fz","","","","http://ift.tt/2q5NAN7"
"866879374594912257","","","2017-05-23 04:52:03 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","https://t.co/NbG44tgTn5","","","","http://to.twngo.xyz/2qPurOu"
"866869084515913729","","","2017-05-23 04:11:10 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[現代婦女基金會]孩子們的聲音，大人聽見了嗎… https://t.co/N5V70APOOu","","","","http://ift.tt/2rKVxEH"
"866869088043368448","","","2017-05-23 04:11:10 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[現代婦女基金會]練愛大平台，高中生也想了解愛情 https://t.co/c8aIXRAUgi","","","","http://ift.tt/2rbDmut"
"866869080753659904","","","2017-05-23 04:11:09 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[現代婦女基金會]正視性侵─訴說、陪伴、復原的性別教育之路 https://t.co/8Y2jba8Lwn","","","","http://ift.tt/2rKQqEq"
"866866107826802688","","","2017-05-23 03:59:20 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[高教工會訊息]『傻瓜，問題出在勞動力！』 反對大砍勞保給付19% 工會研究報告：六招救勞保，給付大增67% https://t.co/0ejAkA3jhE","","","","http://ift.tt/2rKACkM"
"866863036543504391","","","2017-05-23 03:47:08 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","https://t.co/786S6KMmiZ","","","","http://to.twngo.xyz/2qJvtLi"
"866858303405600769","","","2017-05-23 03:28:19 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[永社]以台灣之名加入WHO --向陳隆志教授致敬 https://t.co/W5hg4fkBL5","","","","http://ift.tt/2qPffkt"
"866854512300085248","","","2017-05-23 03:13:15 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]補足台灣植物學的記憶缺角  從認識台灣第一個命名植物開始 https://t.co/F88TBpPJzc","","","","http://ift.tt/2rKuTvi"
"866849738909503488","","","2017-05-23 02:54:17 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[婦女新知訊息]【聲明】欣見廢除通姦罪的曙光出現 婦女新知基金會 2017年5月19日 https://t.co/FzHtv1MvPb","","","","http://ift.tt/2rKK1ZY"
"866847069394391041","","","2017-05-23 02:43:41 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]尋找堇菜 ——短毛堇菜與夥伴們的奇異旅程 https://t.co/D1lcEJAocz","","","","http://ift.tt/2qQyHv3"
"866847071466385408","","","2017-05-23 02:43:41 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]中華鳥會：當生態工法不再生態 譴責清水濕地不當工程 https://t.co/7Rn8QHLdX1","","","","http://ift.tt/2q5fMPY"
"866844566913208329","","","2017-05-23 02:33:44 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]原生食材化身高檔菜 巴拿馬「雨林料理」獲國際肯定  https://t.co/52brK47Z1r","","","","http://ift.tt/2rbyN3F"
"866841964607623172","","","2017-05-23 02:23:24 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[環資訊息]凍土融化 北極種子庫入口也淹水 https://t.co/CM6mdP2e1U","","","","http://ift.tt/2rvedus"
"866834595874033664","","","2017-05-23 01:54:07 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]安徽淮北教會牧師陳士信被批捕 https://t.co/dwiO4DF5u2 #China #中國人權","","","","http://ift.tt/2rMZUhI"
"866834597534998529","","","2017-05-23 01:54:07 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]嘲中國冇民主空氣差被轟辱華 受壓致歉：沒貶低國家 https://t.co/HTWv9s73Qp #China #中國人權","","","","http://ift.tt/2qP2XbB"
"866834593533571072","","","2017-05-23 01:54:06 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]WHA開幕 台灣議題列入議程遭否決 https://t.co/JiLZCSIYqe #China #中國人權","","","","http://ift.tt/2qOWJsr"
"866834589158952960","","","2017-05-23 01:54:05 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[民主書院訊息]改革難度高 蔡英文：陣痛期是必經的階段 https://t.co/ImqbxnpPGP #China #中國人權","","","","http://ift.tt/2rMSIC8"
"866825299530534912","","","2017-05-23 01:17:10 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SAFETAG 簡介 ： The Security Auditing Framework and Evaluation Template for Advocacy Groups https://t.co/Hf0jIc8S9C","","","","http://to.twngo.xyz/2q4J0i5"
"866724406898327553","","","2017-05-22 18:36:16 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[台灣基地]【05/25 拉給相揪來吃飯】 https://t.co/SUvne6Dmtn #LGBITaiwan","","","","http://ift.tt/2qPhguK"
"866724402200813569","","","2017-05-22 18:36:15 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","[台灣基地]【05/26 同志市場開講– 行動覺察小百科~書帆的自我成長體現】 https://t.co/Eu8gx2Bcqa #LGBITaiwan","","","","http://ift.tt/2q44Kun"
